Customer_ID,No_of_orders_placed,Category_of_customers,Maximum_bill,Minimum_bill,Last_order_placed_date,No_of_issues_raised,Customer_rating,Average_food_rating,Average_happiness_rating,Coupon_consumption_status,Coupons_offered,Premium_membership,Discount_percentage
CUS0x47c6,125.0,Passive,889.26,260.02,12/19/2019 11:03 AM,52,3,4,4,92,204,No,44
CUS0x604f,124.0,Passive,1723.56,317.92,08/07/2019 06:00 PM,33,5,4,4,103,183,Yes,49
CUS0x14a9,21.0,Active,3182.29,121.75,,21,4,4,4,21,48,No,54
CUS0x7da,43.0,Inactive,1737.9,111.18,01/27/2016 09:15 AM,,2,4,4,43,72,No,24
CUS0x7371,86.0,Inactive,2334.34,279.0,02/20/2016 11:51 AM,6,4,4,4,69,116,Yes,24
CUS0x7d29,151.0,Active,2399.2,85.4,06/10/2020 11:43 PM,43,4,4,2,22,215,No,33
CUS0x7f09,211.0,Inactive,3666.63,221.51,11/24/2016 11:57 PM,36,4,3,4,28,264,No,47
CUS0x1fc4,30.0,Inactive,314.41,161.12,08/20/2016 02:12 PM,16,4,3,5,30,48,No,27
CUS0x4fdb,118.0,Inactive,1052.7,181.01,04/06/2017 11:48 PM,53,4,4,4,118,194,No,40
CUS0x1dac,196.0,Active,3088.37,225.28,09/03/2020 08:35 PM,7,3,3,4,129,310,No,30
CUS0x861,,Inactive,1746.61,85.93,,55,5,4,4,30,290,No,49
CUS0x2add,,Inactive,3269.62,158.02,03/31/2016 06:34 PM,0,4,4,4,,21,0,34
CUS0x6da1,124.0,Inactive,2607.69,330.85,07/21/2017 07:49 AM,41,4,4,3,124,213,No,39
CUS0x3c31,229.0,Inactive,2600.87,284.39,08/27/2016 10:01 AM,60,4,4,3,82,312,No,32
CUS0x111,232.0,Passive,1477.25,-99.0,02/28/2019 07:18 PM,16,4,4,3,97,279,No,30
CUS0x4737,181.0,Inactive,2032.9,173.16,06/09/2016 03:46 AM,0,2,4,4,164,268,No,32
CUS0x395f,51.0,0,722.82,216.0,05/08/2015 05:13 AM,,4,4,4,51,81,No,24
CUS0x6307,138.0,Inactive,1563.72,163.75,09/13/2015 06:36 PM,53,4,4,3,115,236,Yes,55
CUS0x632e,243.0,Passive,2874.22,135.54,05/06/2018 09:59 PM,31,4,1,4,155,337,No,44
CUS0x23e5,26.0,Inactive,542.31,168.16,02/15/2016 05:52 AM,,4,4,4,26,42,No,31
CUS0x748a,249.0,Active,2300.03,165.79,07/30/2020 05:54 PM,40,4,4,4,72,364,No,30
CUS0x7e2,91.0,Inactive,2286.54,-99.0,07/30/2015 09:46 PM,47,4,3,4,37,124,No,26
CUS0x7996,197.0,Active,1440.96,139.39,02/27/2020 10:38 AM,32,4,2,2,90,258,No,45
CUS0x4bad,102.0,,1063.08,226.04,12/10/2016 11:37 AM,0,5,4,4,44,187,No,44
CUS0x3abe,237.0,,2078.75,185.01,,49,,5,2,50,342,No,39
CUS0x621b,37.0,Passive,326.37,177.27,05/18/2018 01:43 AM,37,4,3,5,37,49,No,23
CUS0x5f61,9.0,Inactive,1071.1,222.45,04/10/2016 12:54 PM,9,3,4,5,9,44,No,30
CUS0x4112,54.0,Active,1590.97,243.0,05/03/2020 06:03 AM,,4,4,4,54,64,No,
CUS0x6744,87.0,Active,1376.99,182.0,05/10/2020 12:25 AM,20,4,3,4,87,119,No,50
CUS0xefa,,Inactive,916.56,263.81,11/19/2017 04:13 PM,39,4,4,2,94,285,Yes,59
CUS0x4850,162.0,Active,962.08,252.04,01/11/2020 04:11 AM,33,,3,3,31,241,No,43
CUS0x117f,249.0,Active,852.54,193.68,02/14/2020 11:05 AM,36,4,4,2,115,326,Yes,58
CUS0x6d3a,16.0,Inactive,3152.63,147.52,02/28/2017 05:10 PM,16,2,4,4,16,36,Yes,26
CUS0x1ceb,28.0,Passive,1945.52,114.87,11/15/2019 02:03 PM,23,,4,2,28,53,Yes,55
CUS0x37be,76.0,Passive,754.59,180.0,07/04/2019 06:26 PM,48,3,2,4,76,89,No,23
CUS0x5df3,74.0,Active,2057.71,173.0,05/25/2020 02:09 PM,45,4,4,4,74,107,No,54
CUS0x5e83,228.0,Inactive,2313.15,233.25,03/03/2017 11:32 PM,7,4,1,4,136,280,No,38
CUS0x598b,227.0,Inactive,2641.05,119.37,07/18/2015 11:13 PM,53,4,4,3,42,271,No,47
CUS0xf7e,,Inactive,2239.02,150.17,,,4,3,3,49,69,No,21
CUS0x1059,10.0,Inactive,935.81,182.94,,6,4,4,4,10,23,Yes,29
CUS0x4630,235.0,Passive,2014.07,229.01,09/23/2019 07:18 PM,26,4,3,3,119,310,No,35
CUS0x30f9,,Passive,1097.6,90.63,,22,4,2,3,22,54,No,46
CUS0x1704,144.0,Passive,711.4,312.99,,27,4,,4,62,222,No,35
CUS0x1848,91.0,Passive,2520.74,116.0,12/17/2019 12:17 AM,40,4,4,4,91,109,No,22
CUS0x439a,49.0,Inactive,2212.34,219.52,06/09/2017 02:08 AM,30,4,3,4,49,70,No,29
CUS0x732d,201.0,Inactive,1589.31,119.51,11/24/2017 08:38 PM,37,4,4,5,134,246,No,33
CUS0x6ce2,174.0,Active,3444.62,193.65,02/05/2021 07:54 PM,36,4,3,4,149,291,No,46
CUS0x5654,157.0,Inactive,2517.81,129.11,08/30/2017 04:59 PM,60,4,3,4,33,227,No,35
CUS0x753a,14.0,Inactive,2250.59,195.93,04/15/2016 12:23 AM,14,4,5,4,14,47,No,26
CUS0x394b,250.0,Passive,982.24,279.06,01/01/2019 06:33 PM,21,,5,4,108,352,No,33
CUS0x301f,188.0,Passive,3234.75,108.84,05/02/2018 06:59 PM,40,4,3,4,93,246,Yes,44
CUS0x80cf,198.0,Active,1819.37,291.57,05/26/2020 07:49 AM,29,4,3,4,122,290,No,42
CUS0x6d50,224.0,Passive,1626.81,183.22,09/04/2019 05:31 PM,13,5,4,3,133,320,No,46
CUS0x68d2,12.0,Inactive,2593.36,134.04,09/20/2017 05:02 AM,12,4,4,3,12,35,No,28
CUS0x30b4,137.0,Inactive,2241.13,155.33,05/03/2015 05:26 AM,10,4,4,4,66,185,No,45
CUS0x70bf,239.0,Active,767.52,106.8,03/11/2020 06:13 PM,20,4,4,4,91,359,No,39
CUS0x2df7,86.0,Active,604.97,197.0,01/14/2021 08:29 PM,43,4,4,4,86,118,No,30
CUS0x709d,136.0,Inactive,1359.09,189.48,10/11/2015 02:50 AM,36,4,4,2,132,176,Yes,41
CUS0x7fde,180.0,Active,1208.94,324.38,02/16/2021 10:00 AM,23,4,3,3,78,243,No,33
CUS0x4f47,80.0,Inactive,455.86,282.0,09/09/2017 07:41 PM,25,4,4,3,80,107,No,29
CUS0x22ca,179.0,Inactive,1252.21,341.51,08/24/2017 07:52 PM,31,3,3,3,54,282,No,20
CUS0x18f8,110.0,Inactive,1651.67,-99.0,07/01/2016 05:22 AM,,2,3,5,110,173,Yes,55
CUS0x1ebf,26.0,Passive,1621.25,185.41,04/27/2018 12:10 PM,,4,4,5,21,60,Yes,57
CUS0x2cd7,213.0,Active,1494.5,236.48,,18,,4,4,159,311,Yes,41
CUS0x1034,104.0,Inactive,3660.58,337.18,07/25/2015 10:09 PM,11,,1,4,104,159,No,40
CUS0x432c,170.0,,2747.74,186.13,10/21/2019 08:23 AM,,4,3,4,76,214,No,37
CUS0x3b18,245.0,,3193.71,176.47,07/29/2020 06:22 PM,34,3,4,4,42,333,No,48
CUS0x808,62.0,Active,1781.46,150.0,03/12/2020 09:57 AM,26,4,4,4,24,74,No,48
CUS0x4389,166.0,0,1739.87,336.64,09/12/2016 12:12 AM,48,4,4,4,145,251,No,46
CUS0x68a3,78.0,Inactive,1609.7,268.0,11/19/2016 12:24 PM,53,4,3,3,30,93,Yes,25
CUS0x3849,187.0,Passive,3536.61,160.03,05/29/2018 11:29 AM,16,,2,2,154,298,Yes,45
CUS0x51f1,190.0,Passive,2702.44,142.68,01/07/2018 11:47 AM,33,4,4,5,52,295,Yes,40
CUS0x57a7,13.0,Passive,803.25,132.22,09/17/2018 07:43 AM,13,5,4,3,13,47,No,43
CUS0x6e65,97.0,Passive,1627.82,181.0,04/03/2018 01:49 AM,32,4,4,4,89,126,No,39
CUS0x6eb9,188.0,Active,811.22,265.48,01/02/2021 01:41 PM,38,2,4,5,78,298,No,45
CUS0x1c62,160.0,Passive,3205.73,222.66,05/17/2018 06:13 PM,22,4,4,4,160,232,No,41
CUS0x4ce5,200.0,Active,481.08,249.75,02/14/2020 08:57 PM,,4,4,5,63,247,No,48
CUS0x5529,222.0,Passive,668.56,310.77,07/29/2019 11:32 PM,53,4,5,3,114,286,No,31
CUS0x91b,,Passive,485.23,336.47,01/20/2018 01:42 PM,18,5,3,5,40,298,No,37
CUS0xea5,228.0,,2354.16,245.61,05/16/2017 03:29 AM,,,4,4,144,330,No,-99
CUS0x612d,193.0,Inactive,2529.89,279.64,05/12/2015 01:29 AM,24,3,4,4,30,242,Yes,47
CUS0x749c,214.0,Inactive,517.6,98.05,05/01/2017 03:14 AM,47,4,4,4,61,333,No,34
CUS0xba7,127.0,Inactive,2999.02,214.23,11/07/2017 08:56 AM,30,,4,4,127,220,No,34
CUS0x67c2,186.0,Passive,516.51,283.04,11/03/2019 09:39 PM,27,4,4,4,108,231,No,37
CUS0x792e,10.0,Inactive,1090.78,117.07,08/15/2016 02:25 PM,10,5,4,4,10,43,No,20
CUS0x4f14,177.0,Inactive,500.99,99.39,05/17/2016 04:04 PM,48,4,4,4,71,296,Yes,56
CUS0x4e74,81.0,Passive,2292.42,176.0,01/17/2019 05:08 PM,27,3,5,4,26,93,No,42
CUS0x5605,40.0,Passive,1031.56,76.36,08/29/2018 06:51 PM,7,4,4,4,40,67,No,44
CUS0x2e5c,146.0,Active,1685.11,118.82,,24,4,4,5,74,203,No,40
CUS0x74a4,115.0,Inactive,2220.08,330.49,11/22/2017 01:37 AM,47,4,4,3,104,168,No,35
CUS0x450d,248.0,Active,2984.74,342.42,,9,4,3,5,52,298,No,47
CUS0x626b,227.0,Passive,3621.63,138.34,11/10/2019 04:54 PM,36,4,4,4,23,269,Yes,45
CUS0x5f64,217.0,Passive,3028.93,147.01,05/18/2018 08:36 PM,12,4,4,4,117,301,No,40
CUS0x75ea,80.0,Active,524.22,237.0,05/17/2020 05:26 PM,58,4,3,4,20,98,No,30
CUS0x3bff,42.0,Passive,3243.9,200.83,,24,4,3,5,42,52,No,50
CUS0x5619,40.0,Inactive,2861.16,190.64,05/03/2016 08:57 PM,40,4,4,4,40,61,Yes,25
CUS0x73e6,74.0,Active,1336.49,116.0,05/18/2020 11:26 AM,30,4,4,3,25,89,No,46
CUS0x4cb0,17.0,Inactive,1144.79,160.97,11/25/2015 06:02 AM,,,4,4,17,51,No,32
CUS0x6355,129.0,Inactive,3079.87,299.61,05/24/2015 08:15 PM,11,4,3,4,95,239,No,35
CUS0x6799,107.0,Passive,2085.33,306.4,06/16/2019 06:52 PM,41,4,4,5,76,199,Yes,45
CUS0x6743,204.0,Inactive,3163.8,258.94,06/13/2015 10:05 AM,59,4,5,4,33,274,No,46
CUS0x44fb,212.0,Inactive,1997.85,107.22,01/31/2016 07:19 AM,45,4,3,4,34,270,No,32
CUS0x18a8,207.0,Inactive,630.72,287.46,,60,,4,5,140,255,No,30
CUS0x2a66,116.0,Inactive,1601.76,190.32,03/15/2016 11:57 PM,19,,1,4,102,216,No,34
CUS0xa94,6.0,Inactive,2739.23,188.78,01/31/2016 05:25 AM,6,4,3,3,6,41,0,32
CUS0x376c,172.0,Inactive,1981.11,269.46,09/22/2016 09:31 AM,10,4,4,4,150,217,Yes,41
CUS0x3391,146.0,Inactive,970.19,215.17,,,2,3,5,117,190,Yes,44
CUS0x290c,17.0,Inactive,943.99,97.74,,16,4,4,3,17,39,Yes,21
CUS0x6f93,201.0,Passive,3290.94,333.0,07/08/2018 11:39 PM,54,4,4,4,132,280,No,41
CUS0x3008,99.0,Passive,1606.69,203.0,02/21/2019 05:08 PM,19,,4,4,39,133,0,44
CUS0x71cb,134.0,Active,2837.77,232.93,06/14/2020 11:05 AM,40,4,5,5,102,221,No,31
CUS0x5652,120.0,Passive,2711.53,279.04,10/01/2019 07:42 PM,51,4,4,4,117,187,No,30
CUS0xcb3,206.0,Inactive,2475.92,344.31,03/29/2017 06:54 AM,,4,4,4,103,298,Yes,46
CUS0x7252,193.0,Inactive,3531.82,324.88,10/28/2016 12:36 PM,20,4,4,4,81,242,No,40
CUS0x1bf7,,Passive,3467.46,211.08,12/14/2019 10:21 PM,13,3,3,4,26,58,No,40
CUS0x7334,82.0,Passive,1315.16,113.0,04/10/2018 08:48 AM,53,4,4,2,82,106,No,25
CUS0x449b,31.0,Inactive,1526.81,85.91,11/11/2016 04:48 PM,31,4,4,2,31,46,No,34
CUS0x1e11,,Inactive,1410.83,-99.0,09/20/2017 08:28 AM,14,4,4,4,161,275,0,
CUS0x65c4,104.0,Passive,1890.46,211.5,01/01/2018 09:40 AM,57,4,3,4,104,169,No,30
CUS0x7c66,168.0,Inactive,698.69,123.35,11/11/2016 12:55 PM,25,5,4,4,27,218,No,41
CUS0x19af,226.0,Passive,718.4,167.89,11/10/2018 11:46 AM,,4,4,4,146,282,No,40
CUS0x28d4,37.0,Passive,3491.12,187.79,12/02/2019 10:55 AM,37,4,2,3,37,53,No,56
CUS0x7e48,198.0,Active,3584.3,122.81,02/08/2020 01:42 PM,17,5,3,5,118,265,No,35
CUS0x2f58,128.0,Inactive,794.12,303.85,10/22/2017 07:51 AM,7,4,3,3,128,193,Yes,40
CUS0x46d8,98.0,Inactive,2052.48,269.0,11/17/2017 03:40 PM,17,4,4,5,98,111,No,26
CUS0x4743,57.0,,2364.7,171.0,04/06/2016 03:42 PM,40,5,5,4,57,90,No,20
CUS0x52dd,174.0,Passive,3377.69,146.65,06/14/2018 05:16 PM,26,4,4,5,129,245,Yes,52
CUS0x7dbe,191.0,Inactive,3240.97,334.0,03/02/2016 07:51 AM,7,4,4,4,101,258,Yes,55
CUS0x4767,74.0,Passive,2160.53,-99.0,03/07/2018 07:35 AM,33,3,4,3,74,85,No,36
CUS0x2b60,18.0,Inactive,3453.64,167.21,09/25/2017 03:09 PM,18,4,2,3,18,49,Yes,25
CUS0x48d8,135.0,Active,1738.48,169.82,,,3,4,4,135,197,No,47
CUS0x2f9d,199.0,Active,851.69,-99.0,01/04/2020 10:32 PM,20,4,4,4,107,249,No,40
CUS0x6e0d,120.0,Inactive,1153.5,223.29,09/12/2016 01:19 PM,1,4,4,4,53,219,No,39
CUS0x1dbc,119.0,,2800.07,112.79,06/30/2020 07:06 PM,50,4,4,5,119,239,Yes,57
CUS0x3d7e,15.0,Inactive,2062.04,188.38,01/25/2017 08:45 PM,15,4,4,3,15,45,0,23
CUS0x3eb0,176.0,Inactive,2877.54,172.88,08/12/2017 08:57 AM,1,5,4,4,118,277,Yes,41
CUS0x53a3,70.0,Inactive,1770.38,261.0,08/31/2015 04:15 PM,17,4,4,4,70,85,No,26
CUS0x7649,155.0,Inactive,1871.83,336.51,05/02/2015 03:04 AM,54,4,2,2,27,254,No,42
CUS0x474,23.0,Passive,1658.7,142.58,10/17/2019 08:58 PM,23,,5,3,23,53,No,58
CUS0x4773,172.0,Active,943.43,-99.0,01/14/2020 08:01 PM,60,3,5,5,88,258,No,45
CUS0x2794,26.0,Inactive,879.24,231.89,,26,5,4,3,26,38,No,30
CUS0x6c3f,111.0,Passive,668.33,253.41,10/06/2019 04:32 PM,25,3,4,3,63,208,Yes,54
CUS0x3b0f,180.0,Passive,3109.5,327.31,,46,2,5,4,131,262,No,33
CUS0x28a8,82.0,Inactive,2025.01,-99.0,03/19/2016 02:45 AM,33,4,4,3,82,114,Yes,24
CUS0x4c8d,,Passive,3397.76,120.51,06/18/2018 09:44 PM,57,4,5,5,34,272,No,33
CUS0x6d89,108.0,Passive,1708.88,171.58,01/02/2019 03:28 PM,21,4,2,2,62,181,No,43
CUS0x534d,25.0,Passive,2497.93,179.33,05/10/2019 10:03 PM,25,4,4,4,25,57,No,53
CUS0x1b08,133.0,Inactive,2920.06,161.71,,48,,1,3,73,207,No,
CUS0x2fca,28.0,Inactive,2630.69,113.75,09/11/2015 09:07 AM,28,4,4,5,28,49,No,20
CUS0x18c5,96.0,Inactive,2414.98,197.0,05/27/2017 04:30 AM,34,4,4,5,96,108,0,26
CUS0x707c,184.0,Inactive,3158.03,310.05,01/28/2016 05:51 PM,55,5,5,2,108,250,Yes,49
CUS0x588b,214.0,Passive,2018.67,116.08,12/24/2019 10:09 PM,19,4,1,4,155,290,No,41
CUS0x3cb0,218.0,Passive,1866.14,-99.0,,28,5,4,4,80,328,0,0
CUS0x6107,101.0,Passive,827.7,276.86,11/07/2018 06:21 AM,19,4,5,2,47,210,Yes,58
CUS0x2f39,78.0,Passive,1783.89,237.0,02/01/2019 10:24 PM,49,4,4,4,78,110,No,33
CUS0x6f42,160.0,Inactive,2878.85,221.25,08/17/2017 12:51 PM,14,4,4,3,160,275,Yes,56
CUS0x7dfd,75.0,Active,479.2,276.0,01/08/2020 08:55 PM,52,3,2,4,75,95,No,23
CUS0x238a,36.0,Passive,329.49,-99.0,02/08/2018 12:44 PM,,4,4,3,36,62,No,21
CUS0x4ba1,169.0,Inactive,1889.94,170.44,05/28/2015 07:21 PM,16,4,3,5,87,232,No,46
CUS0x4a20,117.0,Passive,3475.83,-99.0,,12,4,4,4,117,184,No,41
CUS0x597b,32.0,Active,1767.76,205.44,11/10/2020 08:02 PM,32,4,5,4,32,67,No,47
CUS0x664f,173.0,Inactive,3394.12,177.33,10/04/2015 12:56 PM,35,4,3,4,116,288,No,38
CUS0x6cac,72.0,Inactive,2381.78,131.0,11/11/2015 03:40 PM,17,4,4,3,72,93,No,31
CUS0x6dd5,196.0,Inactive,2773.31,301.91,11/13/2015 11:16 PM,7,4,3,3,25,310,No,49
CUS0x246,213.0,Active,2367.0,142.71,02/22/2020 05:13 AM,41,4,3,5,62,267,No,30
CUS0x4383,,Inactive,1639.69,261.6,12/19/2017 09:47 AM,,4,4,4,119,326,No,39
CUS0x16fa,64.0,Inactive,1925.24,99.0,11/19/2017 12:27 AM,53,,4,4,,88,No,0
CUS0x19d7,,Active,1322.42,-99.0,,23,4,4,4,150,259,0,46
CUS0x522c,241.0,Active,1988.27,225.18,09/25/2020 10:15 PM,54,4,4,5,95,358,No,39
CUS0x1a7,,Inactive,1923.68,233.29,,2,,4,4,160,273,No,32
CUS0x666e,242.0,Inactive,3691.83,328.12,08/23/2016 03:18 PM,5,4,4,2,34,287,No,34
CUS0x7fba,96.0,Inactive,962.08,137.0,06/07/2015 07:58 PM,16,4,3,2,96,128,Yes,28
CUS0x7977,99.0,Inactive,2567.22,133.0,08/01/2017 09:38 AM,1,4,4,3,74,128,No,32
CUS0x6b1d,6.0,Inactive,1249.1,156.8,05/04/2015 01:12 PM,6,4,3,4,6,26,No,30
CUS0x4406,187.0,Inactive,2863.33,178.89,,47,,3,2,105,305,0,33
CUS0x6ca4,97.0,Active,2533.11,160.0,10/28/2020 07:02 AM,6,5,4,4,97,108,No,56
CUS0x20f6,250.0,Active,3639.06,-99.0,08/27/2020 11:56 PM,,4,4,3,50,313,0,38
CUS0x30a2,18.0,Inactive,3073.7,135.81,10/22/2016 12:27 PM,18,5,4,3,18,48,No,25
CUS0x11c0,110.0,Inactive,3430.39,91.97,05/07/2016 06:33 PM,,2,4,4,41,183,No,42
CUS0x5135,161.0,Passive,3035.8,150.27,08/26/2018 08:57 PM,9,4,3,3,71,243,No,48
CUS0x708a,247.0,Inactive,2812.47,227.99,02/22/2017 04:51 AM,21,4,4,4,107,354,Yes,55
CUS0x7e6c,146.0,Passive,3034.02,240.61,03/13/2018 10:16 PM,59,4,4,2,146,217,No,49
CUS0x7c03,79.0,Active,2401.67,191.0,10/09/2020 11:19 PM,34,5,5,3,64,98,No,58
CUS0x7d04,29.0,Passive,1538.34,154.5,07/31/2019 09:02 AM,29,4,4,3,29,55,No,57
CUS0x7927,204.0,Inactive,2691.1,174.7,04/29/2017 08:49 AM,23,4,4,3,82,269,No,32
CUS0x6625,73.0,Inactive,714.5,146.0,11/09/2015 08:33 AM,11,3,4,4,73,95,No,28
CUS0x1356,113.0,Inactive,2835.09,316.27,12/19/2015 01:36 AM,,4,1,5,113,198,0,47
CUS0x3327,27.0,Active,2285.49,175.22,01/02/2020 02:45 PM,19,5,4,4,27,61,No,57
CUS0x5645,194.0,Inactive,761.48,313.26,08/16/2017 12:45 AM,30,4,4,3,123,299,No,47
CUS0x3767,112.0,Active,559.43,-99.0,10/22/2020 03:34 PM,4,4,4,2,50,190,No,43
CUS0x6336,205.0,Inactive,2454.05,232.71,02/13/2016 05:16 PM,28,4,1,4,141,289,No,39
CUS0x4b09,58.0,Active,1951.36,245.0,01/24/2020 11:42 AM,47,4,4,5,58,69,No,59
CUS0x5adc,153.0,Inactive,1243.86,193.3,08/13/2015 11:02 PM,27,3,1,4,30,216,No,42
CUS0x56a1,150.0,Inactive,1955.11,234.46,05/15/2015 05:11 AM,9,4,1,5,36,255,No,32
CUS0x301b,88.0,Inactive,1808.74,77.0,03/03/2017 07:16 PM,40,4,5,4,88,117,Yes,24
CUS0x4298,184.0,Active,2792.08,318.5,08/15/2020 10:51 PM,,,4,4,21,235,No,42
CUS0x80a3,119.0,Passive,591.65,283.29,03/27/2019 12:02 PM,4,4,2,4,119,235,Yes,47
CUS0x72e1,248.0,Inactive,2218.63,310.77,12/24/2016 04:23 PM,17,5,5,3,26,349,No,48
CUS0x25b3,213.0,Inactive,763.64,329.1,,47,4,4,5,41,304,No,42
CUS0x49b7,247.0,Active,3405.04,269.46,01/17/2021 12:27 PM,11,4,5,4,134,347,No,37
CUS0x604d,131.0,Passive,3277.54,278.36,08/02/2019 05:34 AM,18,4,3,4,94,231,No,38
CUS0x48a2,69.0,Passive,2445.66,126.0,04/30/2018 01:06 AM,31,4,4,2,69,95,0,32
CUS0x2e7a,121.0,,2744.3,229.19,04/25/2018 07:34 PM,10,4,3,4,49,189,No,41
CUS0x7b38,69.0,Active,2061.48,245.0,04/10/2020 12:38 PM,3,4,5,4,69,83,No,57
CUS0x7157,43.0,Inactive,666.52,230.39,11/15/2016 04:55 PM,43,4,4,4,43,65,Yes,20
CUS0x3cb1,38.0,Active,3213.85,184.82,05/07/2020 08:08 AM,38,4,5,4,36,68,No,54
CUS0x3545,237.0,,912.34,251.62,04/20/2018 02:39 PM,24,,,2,155,277,No,
CUS0x29dd,153.0,Inactive,1358.14,146.65,12/12/2017 02:29 PM,5,,4,5,144,270,No,46
CUS0x11fd,30.0,Active,1963.58,221.7,08/22/2020 02:43 PM,29,3,4,4,30,59,No,0
CUS0x7617,117.0,Active,2745.36,239.93,09/14/2020 02:51 AM,15,4,4,4,117,178,No,39
CUS0x1390,,Inactive,823.41,335.38,04/21/2016 06:53 PM,19,4,4,4,95,259,No,47
CUS0x614b,160.0,Inactive,852.97,134.39,05/31/2016 10:08 PM,56,4,4,3,92,279,Yes,46
CUS0x4e70,131.0,Inactive,2884.55,269.45,05/25/2017 01:35 PM,5,4,3,4,79,207,No,41
CUS0x3cc7,222.0,Active,2710.89,204.57,02/07/2021 05:03 PM,3,4,4,4,164,262,No,44
CUS0x4c4,,Passive,1545.51,139.98,11/20/2019 11:40 AM,16,,4,3,66,182,Yes,51
CUS0x6af5,236.0,Active,1422.38,132.62,04/09/2020 04:26 PM,53,4,4,4,74,307,No,41
CUS0x4eb,46.0,Active,2408.62,191.4,02/26/2021 02:40 PM,0,4,3,5,22,60,No,47
CUS0x78ad,148.0,Inactive,3541.16,138.2,06/29/2017 07:28 AM,19,4,4,4,148,248,Yes,57
CUS0x60ac,21.0,Inactive,663.48,120.5,07/14/2016 06:55 AM,21,4,3,4,21,47,No,26
CUS0x1d82,133.0,Inactive,2222.32,92.42,06/28/2015 08:53 AM,28,4,4,4,53,173,No,32
CUS0x7325,76.0,Active,1359.61,152.0,02/07/2020 02:51 PM,3,2,4,3,76,90,Yes,49
CUS0x2998,120.0,,3523.26,243.91,04/19/2016 10:32 PM,38,,3,3,120,174,Yes,50
CUS0x1c31,248.0,Inactive,668.86,140.72,11/23/2015 11:24 PM,3,4,4,4,80,326,No,37
CUS0x15c,242.0,Inactive,1240.85,226.83,12/02/2015 05:33 PM,2,4,4,4,166,303,Yes,48
CUS0x341d,101.0,Passive,2338.72,282.4,05/26/2019 03:42 AM,18,4,4,4,101,219,No,47
CUS0x5e63,204.0,Inactive,2053.86,112.42,10/08/2016 03:22 AM,41,4,4,4,108,250,No,46
CUS0x1aa6,192.0,Inactive,2367.05,-99.0,03/14/2017 11:21 PM,10,3,4,2,43,265,No,32
CUS0x14ec,65.0,Passive,2181.04,233.0,05/22/2018 05:57 AM,19,,4,5,65,82,No,33
CUS0x4c83,,Active,1989.21,168.71,11/18/2020 10:06 AM,23,4,4,4,23,39,No,49
CUS0x5765,219.0,Passive,2215.74,144.07,08/10/2018 01:16 AM,18,4,3,2,162,288,No,39
CUS0x1af2,163.0,,820.6,-99.0,02/24/2020 08:36 AM,33,4,4,2,141,230,No,39
CUS0x2697,87.0,Inactive,2526.13,221.0,06/21/2015 05:26 AM,10,4,5,5,61,119,No,29
CUS0x7f1a,168.0,Inactive,2704.55,239.41,02/01/2017 05:31 PM,24,4,5,3,72,266,No,32
CUS0x207a,239.0,Inactive,556.06,331.87,01/10/2016 10:08 AM,52,4,4,4,110,339,No,-99
CUS0x27fd,151.0,Inactive,2772.57,189.88,07/01/2015 05:01 PM,41,4,4,2,66,233,Yes,50
CUS0x8107,233.0,Inactive,933.56,284.5,02/27/2017 03:21 PM,33,5,5,4,25,303,Yes,58
CUS0x779b,17.0,Inactive,465.3,121.68,03/09/2016 06:09 AM,17,4,5,4,17,42,No,32
CUS0x5555,194.0,Passive,1561.86,228.07,01/02/2018 11:57 AM,38,4,4,2,60,297,Yes,49
CUS0x2cef,97.0,Inactive,1179.73,193.0,11/19/2017 12:14 PM,30,4,2,3,50,110,Yes,-99
CUS0x6f7f,147.0,Active,1795.83,90.22,01/10/2021 05:11 PM,30,5,3,4,145,257,No,32
CUS0x1679,245.0,,1106.23,116.29,,59,,3,2,51,307,No,46
CUS0x3925,24.0,Active,943.13,-99.0,,24,4,4,3,24,58,No,42
CUS0x2268,110.0,Passive,1994.62,203.49,11/08/2018 02:30 AM,10,,4,4,110,165,No,40
CUS0x674,11.0,Passive,3166.09,-99.0,,8,3,4,5,11,30,No,41
CUS0x3c08,189.0,,3601.41,343.73,07/17/2019 02:37 PM,34,4,4,2,72,231,Yes,45
CUS0x627c,148.0,Passive,2645.77,300.05,01/31/2018 10:40 AM,33,4,2,4,121,263,No,43
CUS0x5c51,27.0,Passive,2550.65,224.83,12/03/2018 10:49 PM,4,4,5,5,27,62,Yes,52
CUS0x1597,97.0,Passive,745.87,93.0,01/25/2019 04:17 AM,9,5,2,4,97,128,No,31
CUS0x2a1b,151.0,Passive,525.36,-99.0,11/20/2019 08:38 AM,53,3,1,4,86,227,Yes,49
CUS0x50c5,208.0,Inactive,2652.27,229.07,12/10/2015 09:03 AM,27,4,3,4,152,264,No,30
CUS0x74f9,216.0,Inactive,2027.79,212.9,04/14/2016 12:30 AM,54,3,4,5,167,308,No,40
CUS0x4cfd,167.0,Inactive,1936.24,156.16,09/23/2016 02:12 AM,36,,3,3,165,246,Yes,50
CUS0x6d5d,121.0,Inactive,3441.27,266.55,09/28/2015 07:04 PM,60,3,1,4,121,232,No,39
CUS0x329c,,Inactive,3553.35,224.26,03/26/2017 04:55 AM,,4,4,4,8,19,No,32
CUS0x6e3c,190.0,Active,1618.32,166.19,06/04/2020 11:46 AM,1,3,2,2,129,289,No,42
